,Unnamed: 0,instNum,instName,city,s\bagrut- list of schools.xlsx,es\main list - highschool.xlsx,all_files\school - bagrut.xlsx,list from students report.xlsx,nts/all_files\schools_utm.xlsx, list from school - money.xlsx
1626,1626,560482.0,תיכון אלמעאלי,כפר כנא,True,True,True,True,True,True
1627,1627,560490.0,משכן התלמוד,מודיעין עילית,True,True,False,True,True,True
1628,1628,560508.0,אולפנת אוריה,אלון שבות,True,True,True,True,True,True
1629,1629,560516.0,אולפנת צביה תאיר בית אל,בית אל,True,True,True,True,True,True
1630,1630,560524.0,ישיבת דרך אמונה,תירוש,True,True,True,True,True,True
1631,1631,560532.0,לדעת חכמה,אלעד,True,True,False,True,True,True
1632,1632,560557.0,ישיבת כנסת מרדכי,מודיעין עילית,True,True,False,True,True,True
1633,1633,560565.0,שבילי דעת,ביתר עילית,True,True,True,True,True,True
1634,1634,560573.0,בית עזריה,בני ברק,True,True,False,True,True,True
1635,1635,560581.0,סמינר חסידי ירושלים,ירושלים,True,True,False,True,True,True
1636,1636,560607.0,ישיבת חמד,בני ברק,True,True,False,True,True,True
1637,1637,560664.0,מוסדות שפע חיים צאנז,בני ברק,True,True,False,True,True,True
1638,1638,560680.0,אורות התלמוד,ביתר עילית,True,True,False,True,True,True
1639,1639,560706.0,ישיבת תורת שלמה י-ם,ירושלים,True,True,False,True,True,True
1640,1640,560722.0,על יסודי רב נתיבי,ירושלים,True,True,False,True,True,True
1641,1641,566893.0,מרים ילן שטקליס,נתניה,True,False,False,False,False,False
1642,1642,566901.0,נתן אלתרמן,נתניה,True,False,False,False,False,False
1643,1643,566943.0,התנהגותי,חולון,True,False,False,False,True,False
1644,1644,570036.0,"עמל ליידי דייויס ת""א",תל אביב - יפו,True,True,True,True,True,True
1645,1645,570044.0,רב תחומי עמל הולץ חיל האויר,תל אביב - יפו,True,True,True,True,True,True
1646,1646,570051.0,"עמל שבח מופת ת""א",תל אביב - יפו,True,True,True,True,True,True
1647,1647,570069.0,"מח""ט יא",תל אביב - יפו,True,True,True,True,True,True
1648,1648,570077.0,אורט יד סינגאלובסקי,תל אביב - יפו,True,True,True,True,True,True
1649,1649,570085.0,בית חינוך קהילתי אורט גאולה,תל אביב - יפו,True,True,True,True,True,True
1650,1650,570135.0,"אורט ע""ש אבין",רמת גן,True,True,True,True,True,True
1651,1651,570168.0,מקיף אורט למדע וטכנו,חולון,True,True,True,True,True,True
1652,1652,570176.0,אורט דתי לבנות,בני ברק,True,True,True,True,True,True
1653,1653,570192.0,התיכון העירוני החדש,הרצליה,True,True,True,True,True,True
1654,1654,570200.0,אורט טכניקום גבעתיים,גבעתיים,True,True,True,True,True,True
1655,1655,570259.0,יובלים,אור יהודה,True,True,True,True,True,True
1656,1656,570358.0,הנדסאים הרצליה,הרצליה,True,True,True,True,True,True
1657,1657,570580.0,ישיבת אור משה,תל אביב - יפו,True,True,False,True,True,True
1658,1658,570606.0,בית יעקב,תל אביב - יפו,True,True,True,True,True,True
1659,1659,570705.0,תיכון טכנולוגי נעמת,תל אביב - יפו,True,True,True,True,True,True
1660,1660,570713.0,אורט מלטון,בת ים,True,True,True,True,True,True
1661,1661,570945.0,תיכון טכנולוגי נעמת,חולון,True,True,True,True,True,True
1662,1662,571109.0,"אמי""ת גוש דן",רמת גן,True,True,True,True,True,True
1663,1663,571125.0,"מרכז נער ע""ש טננבאום",הרצליה,True,True,True,True,True,True
1664,1664,571141.0,מיתרים,חולון,True,False,False,True,True,False
1665,1665,571158.0,תיכון המר דרכא,בת ים,True,True,True,True,True,True
1666,1666,571174.0,אורט רמת יוסף,בת ים,True,True,True,True,True,True
1667,1667,571224.0,תיכון חדש דרכא,בת ים,True,True,True,True,True,True
1668,1668,571281.0,מכללת אורט סיגלובסקי,תל אביב - יפו,True,True,False,False,True,True
1669,1669,573006.0,חטיבת בניים חדשה,קרית אונו,True,False,False,False,False,False
1670,1670,573105.0,"יאפא אלמוסתקבל ל""ג",תל אביב - יפו,True,True,False,True,True,True
1671,1671,575001.0,מכללה טכנולוגית שפרעם,שפרעם,True,True,True,True,True,True
1672,1672,579490.0,"כפר הנוער אמי""ת",פתח תקווה,True,False,False,False,True,False
1673,1673,580019.0,חקלאי הכפר הירוק,רמת השרון,True,True,True,True,True,True
1674,1674,580027.0,מקוה ישראל דתי,מקווה ישראל,True,True,True,True,True,True
1675,1675,580035.0,מקוה ישראל כללי,מקווה ישראל,True,True,True,True,True,True
1676,1676,585851.0,"מח""ט אורט מרום עכו",עכו,True,True,False,True,True,True
1677,1677,590349.0,"ישיבת חידושי הרי""מ",תל אביב - יפו,True,True,False,True,True,True
1678,1678,603555.0,מרכז לחן,זיתן,True,True,True,True,False,True
1679,1679,610006.0,טומשין אלמתנבי כסייפה,כסיפה,True,True,True,True,True,True
1680,1680,610170.0,ישיבה תיכונית אילת,אילת,True,True,True,True,True,True
1681,1681,610287.0,אוטיסטים,חורה,True,False,False,True,True,False
1682,1682,610360.0,"בי""ס חנ""מ נווה מדבר",אבו קרינאת (יישוב),True,False,False,True,True,False
1683,1683,611475.0,תיכון כפר אדומים,כפר אדומים,True,True,True,True,True,True
1684,1684,611483.0,"מח""ט עמל מקס פיין",תל אביב - יפו,True,True,False,True,True,True
1685,1685,614321.0,עמל אחוה דימונה,דימונה,True,True,True,True,True,True
1686,1686,615344.0,שירת ברכה,שדרות,True,True,True,True,True,True
1687,1687,615351.0,שפתי רננות,נתיבות,True,True,True,True,True,True
1688,1688,615369.0,ישיבה לצעירים שומריה,שומריה,True,True,True,True,True,True
1689,1689,615773.0,חפץ חיים אהל אשר-אופ,אופקים,True,False,False,True,True,False
1690,1690,615948.0,ישיבת מקור חיים,ירושלים,True,True,True,True,True,True
1691,1691,618686.0,לחינוך מיוחד - חדש,חורה,True,False,False,True,True,False
1692,1692,620005.0,מקיף חדש רובע יז,אשדוד,True,True,False,True,True,True
1693,1693,620013.0,מעיין שרה,אשקלון,True,False,False,True,True,False
1694,1694,620047.0,מגן,באר שבע,True,False,False,True,True,False
1695,1695,620054.0,יסודות,באר שבע,True,False,False,True,True,False
1696,1696,620062.0,מוריה,אשקלון,True,False,False,True,True,False
1697,1697,620088.0,"אור לנוער חב""ד",קרית מלאכי,True,False,False,True,True,False
1698,1698,620104.0,"שחר-ע'ש קלור ז""ל",באר שבע,True,False,False,True,True,False
1699,1699,620112.0,איתן,אשקלון,True,False,False,True,True,False
1700,1700,620146.0,אפיקים בנגב,קוממיות,True,False,False,True,True,False
1701,1701,620153.0,מעלות,אשדוד,True,False,False,True,True,False
1702,1702,620187.0,גלים,אשדוד,True,False,False,True,True,False
1703,1703,620211.0,צבר,דימונה,True,False,False,True,True,False
1704,1704,620229.0,תפנית,בית שמש,True,False,False,True,True,False
1705,1705,620252.0,גוונים,אשדוד,True,False,False,False,True,False
1706,1706,620278.0,שבילים,גבעת זאב,True,False,False,True,True,False
1707,1707,620302.0,אלבסמאת,ירושלים,True,False,False,False,True,False
1708,1708,620328.0,מגן הלב אשדוד,אשדוד,True,False,False,True,True,False
1709,1709,620336.0,גשר,באר שבע,True,False,False,False,True,False
1710,1710,620344.0,הדר,שדרות,True,False,False,True,True,False
1711,1711,620351.0,שקד,אשקלון,True,False,False,False,True,False
1712,1712,620369.0,מרכז שיקום אשקלון,אשקלון,True,False,False,True,True,False
1713,1713,620377.0,אמירים,אשקלון,True,False,False,False,False,False
1714,1714,620385.0,גוונים,קרית שמונה,True,False,False,True,True,False
1715,1715,620393.0,"ב""ח הרצוג",ירושלים,True,False,False,False,True,False
1716,1716,620419.0,אורים,באר שבע,True,False,False,True,True,False
1717,1717,620427.0,עלה נגב,בתי ספר של מרחבים,True,False,False,True,True,False
1718,1718,620435.0,"בי""ס בית אקשטיין",אופקים,True,False,False,True,True,False
1719,1719,620443.0,אמירים,ירושלים,True,False,False,False,True,False
1720,1720,620450.0,"אלה חנ""מ",גבעת שמש,True,False,False,False,True,False
1721,1721,620468.0,"בי""ח אסותא",אשדוד,True,False,False,False,True,False
1722,1722,620476.0,מרכז שיקום נוער,ירושלים,True,False,False,True,True,False
1723,1723,620526.0,ניר,אשדוד,True,False,False,True,True,False
1724,1724,620534.0,"כיתות בי""ח סורוקה",באר שבע,True,False,False,False,True,False
1725,1725,620559.0,רעים,באר שבע,True,False,False,False,True,False
1726,1726,620567.0,"ת""ת דרכי יהודה",אשדוד,True,False,False,True,True,False
1727,1727,627000.0,אל חנאן,רהט,True,False,False,True,True,False
1728,1728,627018.0,"בי""ס לחינוך מיוחד",כסיפה,True,False,False,True,True,False
1729,1729,627026.0,"בי""ס לחינוך מיוחד",ערערה-בנגב,True,False,False,True,True,False
1730,1730,627034.0,"בי""ס לח. מיוחד אלאמל",רהט,True,False,False,True,True,False
1731,1731,627042.0,יסודי ב' חינוך מיוחד,תל שבע,True,False,False,True,True,False
1732,1732,627067.0,אפאק,תל שבע,True,False,False,True,True,False
1733,1733,630095.0,מרכז נוער,אשקלון,True,True,True,True,True,True
1734,1734,630160.0,מרכז נוער דתי,באר שבע,True,True,True,True,True,True
1735,1735,630764.0,"מרכז נוער ע""ש משה קו",אשדוד,True,True,True,True,True,True
1736,1736,630905.0,מפתן חרמון,אשדוד,True,True,False,True,True,True
1737,1737,634113.0,מפתן בית חגי,חגי,True,True,False,True,True,True
1738,1738,640003.0,ישיבה תיכונית חדשה,אשדוד,True,True,True,True,True,True
1739,1739,640029.0,"ק. ח. ע""ש זאב בוים",קרית גת,True,True,True,True,True,True
1740,1740,640037.0,עירוני א' מקיף,באר שבע,True,True,True,True,True,True
1741,1741,640045.0,"אולפנת אמי""ת",באר שבע,True,True,True,True,True,True
1742,1742,640052.0,מקיף עירוני גולדווטר,אילת,True,True,True,True,True,True
1743,1743,640060.0,"אורט ע""ש ה. רונסון",אשקלון,True,True,True,True,True,True
1744,1744,640078.0,מקיף דתי עירוני ב',אשקלון,True,True,True,True,True,True
1745,1745,640086.0,עמל ליהמן דימונה,דימונה,True,True,True,True,True,True
1746,1746,640102.0,"מוסדות בנ""ע אופקים",אופקים,True,True,True,True,True,True
1747,1747,640110.0,שלהבת הדרום,דימונה,True,True,True,True,True,True
1748,1748,640128.0,מקיף א כללי,אשדוד,True,True,True,True,True,True
1749,1749,640136.0,"מקיף דתי ע""ש רוגוזין",אשדוד,True,True,True,True,True,True
1750,1750,640144.0,"ב""ס חנוך מיוחד-מולדה",מולדה,True,False,False,True,True,False
1751,1751,640151.0,"יב""ע בית יהודה",כפר מימון,True,True,True,True,True,True
1752,1752,640169.0,דרכי משה,אשדוד,True,True,False,True,True,True
1753,1753,640177.0,ישיבת בני עקיבא,באר שבע,True,True,True,True,True,True
1754,1754,640185.0,ישיבת אור עציון,מרכז שפירא,True,True,True,True,True,True
1755,1755,640193.0,עירוני ג' מקיף,באר שבע,True,True,True,True,True,True
1756,1756,640219.0,עלה נגב מרחבים,אופקים,True,False,False,False,True,False
1757,1757,640227.0,תיכון מקיף אורט ערד,ערד,True,True,True,True,True,True
1758,1758,640235.0,מקיף דתי גרוס,קרית גת,True,True,True,True,True,True
1759,1759,640243.0,עמל אפלמן דימונה,דימונה,True,True,True,True,True,True
1760,1760,640250.0,תיכון אל סייד,אל סייד,True,True,False,True,True,True
1761,1761,640276.0,עמל עהד חורה למצוינות,חורה,True,True,True,True,True,True
1762,1762,640318.0,"מקיף ע""ש גוטוירט",שדרות,True,True,True,True,True,True
1763,1763,640359.0,"אולפנת בנ""ע חן במדבר",באר שבע,True,True,True,True,True,True
1764,1764,640367.0,תיכון בית חיה ורבקה,באר שבע,True,True,True,True,True,True
1765,1765,640375.0,ישיבת עתניאל לצעירים,עתניאל,True,True,True,True,True,True
1766,1766,640383.0,אולפנת קרית גת,קרית גת,True,True,True,True,True,True
1767,1767,640391.0,אולפנת לכתך אחרי,נוה,True,True,True,True,True,True
1768,1768,640409.0,תיכון נתיבי רחל,קרית גת,True,True,True,True,True,True
1769,1769,640425.0,ישיבה תיכונית דרכא נתיבות,נתיבות,True,True,True,True,True,True
1770,1770,640441.0,עומר משגב,עצמון שגב,True,False,False,True,True,False
1771,1771,640458.0,"חט""ב מזרעה",מזרעה,True,False,False,False,False,False
1772,1772,640466.0,אולפנת בית שאן,בית שאן,True,True,False,True,True,True
